claim_id,claim_type,status,confidence,title,claim_text,primary_basis,linked_mechanics,linked_contradictions,linked_unknowns,source_document,page_or_sheet,section_heading,category,evidence_type,planner_implication,needs_live_verification
CL-0309,source_extracted_rule,Extracted,High,Aluminium is a core structural material,Aluminium is listed as an essential structural component at roughly 10-15% of total mass.,SRC-DMREF,M-0004; M-0009; M-0011,,,AetherWave Colonisation Reference Tables (DaftMav-derived),Resource Requirements for Major Materials,Resource Requirements for Major Materials,material_priority,daftmav_derived_note,Refinery coverage remains strategically important for aluminium-heavy programs.,no
CL-0310,source_extracted_rule,Extracted,High,Titanium is a major durability material,Titanium is listed at roughly 8-15% of total mass for strength and durability.,SRC-DMREF,M-0004; M-0009; M-0011,,,AetherWave Colonisation Reference Tables (DaftMav-derived),Resource Requirements for Major Materials,Resource Requirements for Major Materials,material_priority,daftmav_derived_note,Do not let titanium disappear under multi-economy cannibalization if you are building heavily.,no
CL-0311,source_extracted_rule,Extracted,High,Building Fabricators and Structural Regulators matter for surface construction,Building Fabricators and Structural Regulators are called out as important specifically for surface installations.,SRC-DMREF,M-0004; M-0009; M-0011,,,AetherWave Colonisation Reference Tables (DaftMav-derived),Resource Requirements for Major Materials,Resource Requirements for Major Materials,material_priority,daftmav_derived_note,Ground-heavy builds need these commodities planned explicitly.,no
CL-0312,source_extracted_rule,Extracted,High,Medium settlements are exactly double small settlement resources,Medium settlements typically require exactly 2x the resources of small settlements of the same type.,SRC-DMREF,M-0004; M-0009; M-0011,,,AetherWave Colonisation Reference Tables (DaftMav-derived),Resource Requirements for Major Materials,Resource Requirements for Major Materials,resource_scaling,daftmav_derived_note,Use exact 2x scaling when roughing out hauling plans for medium settlements.,no
CL-0313,source_extracted_rule,Extracted,High,Large settlements are exactly triple small settlement resources,Large settlements typically require exactly 3x the resources of small settlements of the same type.,SRC-DMREF,M-0004; M-0009; M-0011,,,AetherWave Colonisation Reference Tables (DaftMav-derived),Resource Requirements for Major Materials,Resource Requirements for Major Materials,resource_scaling,daftmav_derived_note,Use exact 3x scaling when roughing out hauling plans for large settlements.,no
CL-0314,source_extracted_rule,Extracted,High,Primary installation surcharge applies to the first installation,"The primary installation has a resource surcharge of +16% for Tier 1, +32% for Tier 2, and +20% for Tier 3.",SRC-DMREF,M-0004; M-0009; M-0011,,,AetherWave Colonisation Reference Tables (DaftMav-derived),Important Construction Notes,Important Construction Notes,construction_surcharge,daftmav_derived_note,Add the surcharge to first-installation logistics estimates.,no
CL-0315,source_extracted_rule,Extracted,High,Settlement pad sizes can differ from their advertised sizes,Many settlements advertise landing pad sizes that do not match what they actually provide in game.,SRC-DMREF,M-0004; M-0009; M-0011,,,AetherWave Colonisation Reference Tables (DaftMav-derived),Important Construction Notes,Important Construction Notes,landing_pad_caveat,daftmav_derived_note,Validate actual pad access before recommending a facility to large haulers.,yes
CL-0316,source_extracted_rule,Extracted,High,Large settlements are efficient green-CP generators,Large settlements provide double the Tier 3 construction points of standard installations and are therefore more efficient for progression.,SRC-DMREF,M-0004; M-0009; M-0011,,,AetherWave Colonisation Reference Tables (DaftMav-derived),Important Construction Notes,Important Construction Notes,construction_efficiency,daftmav_derived_note,Use large settlements when green-CP efficiency matters more than final facility mix.,no
CL-0317,source_extracted_rule,Extracted,High,Eirene satellite misbuilds as scientific installation,The Eirene satellite variant is bugged and constructs as a Scientific Installation.,SRC-DMREF,M-0004; M-0009; M-0011,,,AetherWave Colonisation Reference Tables (DaftMav-derived),Important Construction Notes,Important Construction Notes,facility_bug,daftmav_derived_note,Avoid Eirene if the intended outcome depends on getting the satellite class.,yes
CL-0318,source_extracted_rule,Extracted,High,Ichnaea relay misbuilds as communications installation,The Ichnaea relay variant is bugged and constructs as a Communications Installation.,SRC-DMREF,M-0004; M-0009; M-0011,,,AetherWave Colonisation Reference Tables (DaftMav-derived),Important Construction Notes,Important Construction Notes,facility_bug,daftmav_derived_note,Avoid Ichnaea if the intended outcome depends on getting the relay class.,yes
