claim_id,claim_type,status,confidence,title,claim_text,primary_basis,linked_mechanics,linked_contradictions,linked_unknowns,source_document,page_or_sheet,section_heading,category,evidence_type,planner_implication,needs_live_verification
CL-0311,source_extracted_rule,Extracted,High,Building Fabricators and Structural Regulators matter for surface construction,Building Fabricators and Structural Regulators are called out as important specifically for surface installations.,DM-0001,M-0004; M-0009; M-0011,,,DM-0001 Colonization Construction Details,Resource Requirements for Major Materials,Resource Requirements for Major Materials,material_priority,reference_source_note,Ground-heavy builds need these commodities planned explicitly.,no
CL-0312,source_extracted_rule,Extracted,High,Medium settlements are exactly double small settlement resources,Medium settlements typically require exactly 2x the resources of small settlements of the same type.,DM-0001,M-0004; M-0009; M-0011,,,DM-0001 Colonization Construction Details,Resource Requirements for Major Materials,Resource Requirements for Major Materials,resource_scaling,reference_source_note,Use exact 2x scaling when roughing out hauling plans for medium settlements.,no
CL-0313,source_extracted_rule,Extracted,High,Large settlements are exactly triple small settlement resources,Large settlements typically require exactly 3x the resources of small settlements of the same type.,DM-0001,M-0004; M-0009; M-0011,,,DM-0001 Colonization Construction Details,Resource Requirements for Major Materials,Resource Requirements for Major Materials,resource_scaling,reference_source_note,Use exact 3x scaling when roughing out hauling plans for large settlements.,no
CL-0314,source_extracted_rule,Extracted,High,Primary installation surcharge applies to the first installation,"The primary installation has a resource surcharge of +16% for Tier 1, +32% for Tier 2, and +20% for Tier 3.",DM-0001,M-0004; M-0009; M-0011,,,DM-0001 Colonization Construction Details,Important Construction Notes,Important Construction Notes,construction_surcharge,reference_source_note,Add the surcharge to first-installation logistics estimates.,no
CL-0315,source_extracted_rule,Extracted,High,Settlement pad sizes can differ from their advertised sizes,Many settlements advertise landing pad sizes that do not match what they actually provide in game.,DM-0001,M-0004; M-0009; M-0011,,,DM-0001 Colonization Construction Details,Important Construction Notes,Important Construction Notes,landing_pad_caveat,reference_source_note,Validate actual pad access before recommending a facility to large haulers.,yes
CL-0316,source_extracted_rule,Extracted,High,Large settlements are efficient green-CP generators,Large settlements provide double the Tier 3 construction points of standard installations and are therefore more efficient for progression.,DM-0001,M-0004; M-0009; M-0011,,,DM-0001 Colonization Construction Details,Important Construction Notes,Important Construction Notes,construction_efficiency,reference_source_note,Use large settlements when green-CP efficiency matters more than final facility mix.,no
CL-0317,source_extracted_rule,Extracted,High,Eirene satellite misbuilds as scientific installation,The Eirene satellite variant is bugged and constructs as a Scientific Installation.,DM-0001,M-0004; M-0009; M-0011,,,DM-0001 Colonization Construction Details,Important Construction Notes,Important Construction Notes,facility_bug,reference_source_note,Avoid Eirene if the intended outcome depends on getting the satellite class.,yes
CL-0318,source_extracted_rule,Extracted,High,Ichnaea relay misbuilds as communications installation,The Ichnaea relay variant is bugged and constructs as a Communications Installation.,DM-0001,M-0004; M-0009; M-0011,,,DM-0001 Colonization Construction Details,Important Construction Notes,Important Construction Notes,facility_bug,reference_source_note,Avoid Ichnaea if the intended outcome depends on getting the relay class.,yes
CL-0319,source_extracted_rule,Extracted,High,Strong links are same-body relationships,Strong links form only between assets associated with the same planetary body.,FW-0001,M-0006; M-0010,,,FW-0001 Elite Dangerous Colonisation Strong and Weak Links Illustrated Reference,1. The one-minute model,1. The one-minute model,link_rule,reference_source_text,Prefer same-body support when you need to shape a target market directly.,no
CL-0320,source_extracted_rule,Extracted,High,Weak links are cross-body spillover,Weak links form between different bodies in the same system and act as background support rather than precise same-body control.,FW-0001,M-0006; M-0010,,,FW-0001 Elite Dangerous Colonisation Strong and Weak Links Illustrated Reference,1. The one-minute model,1. The one-minute model,link_rule,reference_source_text,Treat weak links as spillover rather than as a dependable single-source solution for must-have materials.,no
CL-0321,source_extracted_rule,Extracted,High,Main Port is highest tier then earliest built,"A body's Main Port is the highest-tier port on that body; where several ports are tied, the first built is selected.",FW-0001,M-0006; M-0009,,,FW-0001 Elite Dangerous Colonisation Strong and Weak Links Illustrated Reference,"2. Asset types, main ports, and body influence","2. Asset types, main ports, and body influence",routing_rule,reference_source_text,Build order matters whenever you are creating tied same-body ports.,no
CL-0322,source_extracted_rule,Extracted,High,Facilities strong-link to the same-body Main Port,Facilities on the same body form strong economic links with that body's Main Port.,FW-0001,M-0006,,,FW-0001 Elite Dangerous Colonisation Strong and Weak Links Illustrated Reference,"2. Asset types, main ports, and body influence","2. Asset types, main ports, and body influence",routing_rule,reference_source_text,Expect facilities to route through the main port rather than every eligible port on the body.,no
CL-0323,source_extracted_rule,Extracted,Medium,Main Surface Port strongly links to Main Orbital Port,"Where both exist on the same body, the Main Surface Port strongly links to the Main Orbital Port.",FW-0001,M-0006; M-0009,,,FW-0001 Elite Dangerous Colonisation Strong and Weak Links Illustrated Reference,"2. Asset types, main ports, and body influence","2. Asset types, main ports, and body influence",routing_rule,reference_source_text,Surface facilities can influence an orbital market through an intermediary surface port.,yes
CL-0324,source_extracted_rule,Extracted,Medium,Main Ports receive but do not generate weak links,"Main Ports receive strong and weak links, but the source states that they do not themselves generate weak links.",FW-0001,M-0006,,U-0006,FW-0001 Elite Dangerous Colonisation Strong and Weak Links Illustrated Reference,"2. Asset types, main ports, and body influence","2. Asset types, main ports, and body influence",routing_rule,reference_source_text,Do not assume a main port will echo received weak influence outward automatically.,yes
CL-0325,source_extracted_rule,Extracted,High,Strong links do not extend to other bodies,Strong links do not extend from one body to another.,FW-0001,M-0006,,,FW-0001 Elite Dangerous Colonisation Strong and Weak Links Illustrated Reference,3. Strong links: how surface and orbital markets connect,3. Strong links: how surface and orbital markets connect,link_rule,reference_source_text,"Cross-body shaping requires weak links or nested routing, not body-to-body strong links.",no
CL-0326,source_extracted_rule,Extracted,High,Surface and orbital facilities route to matching main ports,"Where both surface and orbital ports exist, surface facilities route to the important surface port while orbital facilities route to the important orbital port.",FW-0001,M-0006,,,FW-0001 Elite Dangerous Colonisation Strong and Weak Links Illustrated Reference,3. Strong links: how surface and orbital markets connect,3. Strong links: how surface and orbital markets connect,routing_rule,reference_source_text,Mixed surface-orbital bodies need separate local routing checks by facility location.,no
CL-0327,source_extracted_rule,Extracted,High,Displayed link count can mask routed influence,A visible Market Links graph can hide routed influence because the surface port may act as an intermediary instead of every facility drawing a separate direct line to the orbital market.,FW-0001,M-0006; M-0013,,U-0006,FW-0001 Elite Dangerous Colonisation Strong and Weak Links Illustrated Reference,3. Strong links: how surface and orbital markets connect,3. Strong links: how surface and orbital markets connect,routing_warning,reference_source_text,Do not infer total influence from arrow count alone.,no
CL-0328,source_extracted_rule,Extracted,High,Weak links only form between different bodies,Assets that share one planetary body do not form weak links with one another.,FW-0001,M-0006,,,FW-0001 Elite Dangerous Colonisation Strong and Weak Links Illustrated Reference,4. Weak links: cross-body support and its limits,4. Weak links: cross-body support and its limits,link_rule,reference_source_text,Same-body support logic should ignore weak-link expectations entirely.,no
CL-0329,source_extracted_rule,Extracted,High,Economy-bearing facilities generate cross-body weak links,"Facilities with an economy type generate weak links to other bodies in the same system, with the receiving endpoint being a Main Port on the other body.",FW-0001,M-0006; M-0010,,,FW-0001 Elite Dangerous Colonisation Strong and Weak Links Illustrated Reference,4. Weak links: cross-body support and its limits,4. Weak links: cross-body support and its limits,link_rule,reference_source_text,Cross-body support depends on economy-bearing facilities and receiving main ports.,no
CL-0330,source_extracted_rule,Extracted,High,Weak links are received by the highest-tier or earliest-built port,"Where a body has several ports, the highest-tier port or earliest-built tied port receives the weak links.",FW-0001,M-0006; M-0009,,,FW-0001 Elite Dangerous Colonisation Strong and Weak Links Illustrated Reference,4. Weak links: cross-body support and its limits,4. Weak links: cross-body support and its limits,routing_rule,reference_source_text,Port priority rules affect weak-link reception as well as same-body strong routing.,no
CL-0331,source_extracted_rule,Extracted,Medium,Adding a second port can open new weak-link behavior,The reference's limiting example shows that adding another port can cause a lower-tier or newer port to become the weak-link generator in the illustrated setup.,FW-0001,M-0006; M-0009,,U-0006,FW-0001 Elite Dangerous Colonisation Strong and Weak Links Illustrated Reference,4. Weak links: cross-body support and its limits,4. Weak links: cross-body support and its limits,routing_bug,reference_source_text,Test multi-port bodies directly before making demolition or replacement decisions.,yes
CL-0332,source_extracted_rule,Extracted,High,Visible strong-link count is not total influence,The number of visible strong links is not a direct measure of total influence because multiple facility inputs can pass through one routed link.,FW-0001,M-0006; M-0013,,U-0006,FW-0001 Elite Dangerous Colonisation Strong and Weak Links Illustrated Reference,6. Adding up strong links,6. Adding up strong links,routing_warning,reference_source_text,Never rank builds solely by the number of visible arrows.,no
CL-0333,source_extracted_rule,Extracted,High,Market Links panel is the in-game authority,Use the live construction preview and Market Links panel as the authority for exact strong and weak effects.,FW-0001,M-0006; M-0013,,,FW-0001 Elite Dangerous Colonisation Strong and Weak Links Illustrated Reference,7. A safe in-game planning workflow,7. A safe in-game planning workflow,planner_safety_rule,reference_source_text,Planner output should be secondary to live preview confirmation.,no
CL-0334,source_extracted_rule,Extracted,High,Do not demolish from model predictions alone,Do not make an irreversible demolition or replacement purely because a model predicts an economy percentage; confirm the exact Market Links effect in game first.,FW-0001,M-0010; M-0013,,,FW-0001 Elite Dangerous Colonisation Strong and Weak Links Illustrated Reference,7. A safe in-game planning workflow,7. A safe in-game planning workflow,planner_safety_rule,reference_source_text,Demolition and irreversible slot changes need direct in-game verification.,no
CL-0335,source_extracted_rule,Extracted,High,Tourism settlements depend on a Satellite,The dependency flowchart shows tourism settlements requiring a Satellite installation.,DD-0001,M-0009,,,DD-0001 Colonisation Dependency Flowchart,Tourism settlement dependency,Tourism settlement dependency,facility_prerequisite,reference_source_diagram,Tourism chains need an orbital setup step before the settlement itself.,no
CL-0336,source_extracted_rule,Extracted,High,Tourist installations depend on tourism settlements,The dependency flowchart shows Tourist installations requiring a tourism settlement.,DD-0001,M-0009,,,DD-0001 Colonisation Dependency Flowchart,Tourist installation dependency,Tourist installation dependency,facility_prerequisite,reference_source_diagram,Tourism orbital builds are downstream from the settlement tier.,no
CL-0337,source_extracted_rule,Extracted,High,Military installations depend on military settlements,The dependency flowchart shows Military installations requiring a military settlement.,DD-0001,M-0009,,,DD-0001 Colonisation Dependency Flowchart,Military installation dependency,Military installation dependency,facility_prerequisite,reference_source_diagram,Military orbital builds need an earlier ground military step.,no
CL-0338,source_extracted_rule,Extracted,High,Security Stations depend on Relay Stations,The dependency flowchart shows Security Stations requiring Relay Stations.,DD-0001,M-0009,,,DD-0001 Colonisation Dependency Flowchart,Security Station dependency,Security Station dependency,facility_prerequisite,reference_source_diagram,Security orbital builds need the relay branch first.,no
CL-0339,source_extracted_rule,Extracted,High,Research Stations depend on Research Bio settlements,The dependency flowchart shows Research Stations requiring Research Bio settlements.,DD-0001,M-0009,,,DD-0001 Colonisation Dependency Flowchart,Research Station dependency,Research Station dependency,facility_prerequisite,reference_source_diagram,Scientific orbital builds need the bio-research settlement branch first.,no
CL-0340,source_extracted_rule,Extracted,Medium,Extraction Hubs depend on Large Mining Settlements,The dependency flowchart shows Extraction Hubs depending on the large mining settlement branch.,DD-0001,M-0009,,,DD-0001 Colonisation Dependency Flowchart,Extraction Hub dependency,Extraction Hub dependency,facility_prerequisite,reference_source_diagram,Extraction hub plans should reserve a large-settlement conversion path.,yes
CL-0341,source_extracted_rule,Extracted,Medium,Civilian Hubs depend on Large Agricultural Settlements,The dependency flowchart shows Civilian Hubs depending on the large agricultural settlement branch.,DD-0001,M-0009,,,DD-0001 Colonisation Dependency Flowchart,Civilian Hub dependency,Civilian Hub dependency,facility_prerequisite,reference_source_diagram,"Civilian hub plans need the large agriculture branch, not just any agri settlement.",yes
CL-0342,source_extracted_rule,Extracted,High,Exploration Hubs depend on Communication Stations,The dependency flowchart shows Exploration Hubs requiring Communication Stations.,DD-0001,M-0009,,,DD-0001 Colonisation Dependency Flowchart,Exploration Hub dependency,Exploration Hub dependency,facility_prerequisite,reference_source_diagram,Exploration hub plans need the communications branch first.,no
CL-0343,source_extracted_rule,Extracted,High,Outpost Hubs depend on Space Farms,The dependency flowchart shows Outpost Hubs requiring Space Farms.,DD-0001,M-0009,,,DD-0001 Colonisation Dependency Flowchart,Outpost Hub dependency,Outpost Hub dependency,facility_prerequisite,reference_source_diagram,Outpost hub plans need the agricultural orbital-installation branch first.,no
CL-0344,source_extracted_rule,Extracted,High,Military Hubs depend on Military Installations,The dependency flowchart shows Military Hubs requiring Military Installations.,DD-0001,M-0009,,,DD-0001 Colonisation Dependency Flowchart,Military Hub dependency,Military Hub dependency,facility_prerequisite,reference_source_diagram,Military hub plans are at least a two-step military chain.,no
CL-0345,source_extracted_rule,Extracted,High,Industrial Hubs depend on Mining Outposts,The dependency flowchart shows Industrial Hubs requiring Mining Outposts.,DD-0001,M-0009,,,DD-0001 Colonisation Dependency Flowchart,Industrial Hub dependency,Industrial Hub dependency,facility_prerequisite,reference_source_diagram,Industrial hub plans need the mining-installation branch first.,no
